Security,Name,Sector,INDUSTRY,Year,Quarter,Index,Closing Stock Price,SP Volatility,MC RAW,Log MCap,PB RAW,Book to Mkt,ROA,Total Assets,Asset Growth,ESGCombinedScore,EnvironmentPillarScore,GovernancePillarScore,SocialPillarScore,ESG Momentum,ESG Mom-Env,ESG Mom - Gov,ESG Mom - Social
CGX CN EQUITY,Cineplex Inc,Communication Services,Service,2021,Q4,2021-Q4,13.61,2.340048076,862110336,20.57489382,24.22625732,0,-19.75125885,2108.845952,-0.021978615,0.484510402,0.428606663,0.784117032,0.318314891,-0.016931834,-0.047585062,0.017290898,-0.021355052
CGX CN EQUITY,Cineplex Inc,Communication Services,Service,2022,Q1,2022-Q1,13.41,1.163539858,849490176,20.56014693,24.22625732,0,-11.1817627,2114.838016,0.002841395,0.463925903,0.448847339,0.757241038,0.277429617,-0.020584499,0.020240676,-0.026875995,-0.040885273
CGX CN EQUITY,Cineplex Inc,Communication Services,Service,2022,Q2,2022-Q2,10.81,0.457411194,684942656,20.34484568,24.22625732,0,-9.341288567,2062.366976,-0.024810903,0.463925903,0.448847339,0.757241038,0.277429617,-0.020584499,0.020240676,-0.026875995,-0.040885273
CGX CN EQUITY,Cineplex Inc,Communication Services,Service,2022,Q3,2022-Q3,9.1,0.58226569,576600704,20.17266056,24.22625732,0,-4.59113884,2036.274048,-0.012651933,0.463925903,0.448847339,0.757241038,0.277429617,-0.020584499,0.020240676,-0.026875995,-0.040885273
CGX CN EQUITY,Cineplex Inc,Communication Services,Service,2022,Q4,2022-Q4,8.05,0.451183629,510082656,20.05008334,24.22625732,0,-1.516371012,2089.731968,0.026252812,0.463925903,0.448847339,0.757241038,0.277429617,-0.020584499,0.020240676,-0.026875995,-0.040885273
CGX CN EQUITY,Cineplex Inc,Communication Services,Service,2023,Q1,2023-Q1,8.83,0.888819442,559605312,20.14274229,24.22625732,0,0.005299,2150.454016,0.029057338,0.495223966,0.404934454,0.782741461,0.357719343,0.031298064,-0.043912885,0.025500423,0.080289726
CGX CN EQUITY,Cineplex Inc,Communication Services,Service,2023,Q2,2023-Q2,8.87,0.862530193,562151488,20.14728192,24.22625732,0,0.587980986,2075.524992,-0.034843351,0.495223966,0.404934454,0.782741461,0.357719343,0.031298064,-0.043912885,0.025500423,0.080289726
CGX CN EQUITY,Cineplex Inc,Communication Services,Service,2023,Q3,2023-Q3,9.47,1.478746654,600177536,20.21273606,24.22625732,0,8.775185585,2234.791936,0.076735739,0.495223966,0.404934454,0.782741461,0.357719343,0.031298064,-0.043912885,0.025500423,0.080289726
CGX CN EQUITY,Cineplex Inc,Communication Services,Service,2023,Q4,2023-Q4,8.37,2.242870185,530465216,20.08926495,24.22625732,0,8.633765221,2225.558016,-0.004131892,0.495223966,0.404934454,0.782741461,0.357719343,0.031298064,-0.043912885,0.025500423,0.080289726
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2015,Q1,2015-Q1,18.32,1.201263224,135078816,18.72136899,1.871610999,0.534299061,10.73604584,95.156,-0.056460089,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2015,Q2,2015-Q2,18.56,1.652036622,136848416,18.73438442,1.965332031,0.508819876,9.863747597,105.676,0.110555299,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2015,Q3,2015-Q3,16.3,2.887142113,120266256,18.60521864,1.964017034,0.509160554,9.131825447,104.49,-0.011222983,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2015,Q4,2015-Q4,16.4,2.916291523,121004088,18.61133489,1.750218034,0.571357386,9.614276886,102.327,-0.020700546,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2016,Q1,2016-Q1,18.28,2.297616065,135631200,18.72545,1.743446946,0.573576387,10.71644592,98.229,-0.040048081,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2016,Q2,2016-Q2,19.75,1.799501667,146546944,18.80285637,1.862310052,0.536967515,10.51860523,111.387,0.133952295,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2016,Q3,2016-Q3,23.225,2.034885337,172331808,18.96493229,1.945734978,0.513944608,11.96619511,114.293,0.02608922,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2016,Q4,2016-Q4,24.52,3.035989679,183920816,19.03001588,2.219156981,0.450621569,12.35805893,117.659,0.029450623,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2017,Q1,2017-Q1,24.71,2.090653805,188233680,19.05319473,2.273124933,0.439923026,12.9500494,116.581,-0.00916207,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2017,Q2,2017-Q2,27.5,1.48288851,209698864,19.16118308,2.210644007,0.452356868,12.77303028,120.868,0.036772716,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2017,Q3,2017-Q3,28.6,0.846930733,218086816,19.20040378,2.411468029,0.414685158,11.67535686,133.117,0.10134196,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2017,Q4,2017-Q4,32.05,0.849524377,245365600,19.3182599,2.446762085,0.408703407,12.25255108,133.554,0.003282826,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2018,Q1,2018-Q1,30.95,1.126539687,238669504,19.29059032,2.670625925,0.374444055,12.95303631,133.399,-0.001160579,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2018,Q2,2018-Q2,31.25,1.964881252,241695680,19.30318997,2.385515928,0.41919653,11.67019558,152.118,0.140323391,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2018,Q3,2018-Q3,30,2.474286092,232717856,19.26533736,2.510066986,0.398395742,11.52265072,150.29,-0.012016987,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2018,Q4,2018-Q4,29.41,2.79758229,228361648,19.24644111,2.328263998,0.429504558,11.40538788,152.118,0.012163151,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2019,Q1,2019-Q1,31.87,2.026663925,248542592,19.33112479,2.29805398,0.435150788,10.43167973,163.14,0.072456908,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2019,Q2,2019-Q2,33.75,9.169014851,265910784,19.39867141,2.375726938,0.420923796,9.406923294,175.428,0.075321809,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2019,Q3,2019-Q3,35.12,14.53175001,277877792,19.44269198,2.455635071,0.407226632,9.323451042,188.768992,0.076048248,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2019,Q4,2019-Q4,38.5,14.28126395,305275648,19.53672569,2.419962883,0.413229478,11.51798725,195.026,0.033146376,,,,,,,,
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2020,Q1,2020-Q1,36.49,6.254606303,351587424,19.67796896,2.577239037,0.388012127,10.67871189,229.604,0.177299437,0.32008499,,0.671468337,0.220440234,0.32008499,,0.671468337,0.220440234
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2020,Q2,2020-Q2,54.83,4.801176939,532632992,20.09334317,1.883175969,0.531017821,9.635017395,289.168992,0.259424888,0.32008499,,0.671468337,0.220440234,0.32008499,,0.671468337,0.220440234
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2020,Q3,2020-Q3,67.25,3.719913753,653450048,20.29777665,2.753736973,0.363142889,8.615701675,320.788992,0.109347824,0.32008499,,0.671468337,0.220440234,0.32008499,,0.671468337,0.220440234
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2020,Q4,2020-Q4,66.17,1.909947643,646006208,20.28631967,3.275161982,0.30532841,7.740663052,331.052992,0.03199611,0.32008499,,0.671468337,0.220440234,0.32008499,,0.671468337,0.220440234
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2021,Q1,2021-Q1,57.25,4.15537403,643361664,20.28221759,3.173814058,0.31507832,6.598103046,331.527008,0.001431843,0.324163776,0.014912727,0.589384719,0.286015353,0.004078787,0.014912727,-0.082083617,0.065575118
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2021,Q2,2021-Q2,60.11,3.725196863,676360960,20.33223746,2.206868887,0.45313068,4.633950233,520.119008,0.568858631,0.324163776,0.014912727,0.589384719,0.286015353,0.004078787,0.014912727,-0.082083617,0.065575118
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2021,Q3,2021-Q3,61,5.417865508,688093312,20.34943501,2.295192957,0.435693216,4.311430931,465.4,-0.105204784,0.324163776,0.014912727,0.589384719,0.286015353,0.004078787,0.014912727,-0.082083617,0.065575118
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2021,Q4,2021-Q4,61.54,5.761847939,695906560,20.36072596,2.354753017,0.424672988,2.827550888,457.968992,-0.015966927,0.324163776,0.014912727,0.589384719,0.286015353,0.004078787,0.014912727,-0.082083617,0.065575118
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2022,Q1,2022-Q1,69.11,4.788384383,782886720,20.47849857,2.372747898,0.421452275,3.312458038,452,-0.013033616,0.433853505,0.11803676,0.747801404,0.3611678,0.109689728,0.103124034,0.158416685,0.075152447
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2022,Q2,2022-Q2,63.06,4.815070093,715812544,20.38892888,2.65929389,0.376039671,1.611405969,563.283008,0.246201345,0.433853505,0.11803676,0.747801404,0.3611678,0.109689728,0.103124034,0.158416685,0.075152447
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2022,Q3,2022-Q3,55.93,7.083483136,648850944,20.29071358,2.410375118,0.414873184,2.712964058,529.968992,-0.05914259,0.433853505,0.11803676,0.747801404,0.3611678,0.109689728,0.103124034,0.158416685,0.075152447
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2022,Q4,2022-Q4,66.79,6.073842825,777569728,20.47168388,2.127232075,0.470094454,2.706911087,547.161984,0.032441506,0.433853505,0.11803676,0.747801404,0.3611678,0.109689728,0.103124034,0.158416685,0.075152447
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2023,Q1,2023-Q1,65.17,4.313941547,763479488,20.45339682,2.509896994,0.398422725,2.843362093,523.887008,-0.042537634,0.509363141,0.191885322,0.805420058,0.451589055,0.075509637,0.073848562,0.057618654,0.090421256
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2023,Q2,2023-Q2,61.53,2.906216039,722064704,20.39762531,2.418134928,0.413541853,3.122304916,533.599008,0.018538349,0.509363141,0.191885322,0.805420058,0.451589055,0.075509637,0.073848562,0.057618654,0.090421256
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2023,Q3,2023-Q3,51.03,5.446592207,604218752,20.21944686,2.266957998,0.441119774,2.871833086,511.944,-0.040582924,0.509363141,0.191885322,0.805420058,0.451589055,0.075509637,0.073848562,0.057618654,0.090421256
CGY CN EQUITY,Calian Group Ltd,Industrials,Manufacturing,2023,Q4,2023-Q4,57.29,5.515910321,677103104,20.33333411,1.835721016,0.544745085,3.333966017,585.723008,0.144115388,0.509363141,0.191885322,0.805420058,0.451589055,0.075509637,0.073848562,0.057618654,0.090421256
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2015,Q1,2015-Q1,21.41,1.322028114,1461765120,21.10291053,1.707162023,0.585767482,1.323019981,2228.402944,0.003210269,0.182470181,0.13906648,0.336529179,0.136803812,0.062633913,0.118720098,0.063993737,0.003354649
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2015,Q2,2015-Q2,20.3,0.205324946,1385980032,21.04967333,1.707162023,0,1.39485395,2425.81504,0.088589048,0.182470181,0.13906648,0.336529179,0.136803812,0.062633913,0.118720098,0.063993737,0.003354649
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2015,Q3,2015-Q3,17.42,0.206962154,1189348352,20.89667139,1.592651963,0.62788357,0.679077983,2365.675008,-0.024791681,0.182470181,0.13906648,0.336529179,0.136803812,0.062633913,0.118720098,0.063993737,0.003354649
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2015,Q4,2015-Q4,17.86,0.536314584,1219389312,20.92161601,1.278552055,0.782134756,0.955130994,2470.022912,0.044109146,0.182470181,0.13906648,0.336529179,0.136803812,0.062633913,0.118720098,0.063993737,0.003354649
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2016,Q1,2016-Q1,17.77,0.467689356,1213244544,20.91656405,1.278552055,0,-2.050565004,2413.244928,-0.022986825,0.185940584,0.145616607,0.356947767,0.127061015,0.003470403,0.006550128,0.020418587,-0.009742797
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2016,Q2,2016-Q2,17.84,0.347886476,1218023936,20.92049566,1.486400962,0.67276598,-0.421059996,2252.377088,-0.066660387,0.185940584,0.145616607,0.356947767,0.127061015,0.003470403,0.006550128,0.020418587,-0.009742797
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2016,Q3,2016-Q3,18.23,0.696006465,1259218560,20.95375718,1.578657985,0.63344943,-2.226094007,2162.796032,-0.039771784,0.185940584,0.145616607,0.356947767,0.127061015,0.003470403,0.006550128,0.020418587,-0.009742797
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2016,Q4,2016-Q4,18.94,0.747010709,1308261120,20.9919647,1.610484004,0.620931346,-2.861850023,2172.918016,0.004680046,0.185940584,0.145616607,0.356947767,0.127061015,0.003470403,0.006550128,0.020418587,-0.009742797
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2017,Q1,2017-Q1,18.55,1.994013958,1748203648,21.28185461,1.703562021,0.587005338,0.207460999,2162.072064,-0.004991423,0.184210459,0.14506945,0.326828631,0.140851672,-0.001730125,-0.000547157,-0.030119136,0.013790657
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2017,Q2,2017-Q2,18.19,2.565987464,1714900352,21.26262081,1.483533025,0.674066558,-0.838311017,3184.748032,0.473007346,0.184210459,0.14506945,0.326828631,0.140851672,-0.001730125,-0.000547157,-0.030119136,0.013790657
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2017,Q3,2017-Q3,19.81,2.073296489,1867629312,21.34793572,1.473266959,0.67876361,2.760948896,3055.265024,-0.040657222,0.184210459,0.14506945,0.326828631,0.140851672,-0.001730125,-0.000547157,-0.030119136,0.013790657
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2017,Q4,2017-Q4,19.4,2.408337947,1828975744,21.32702194,1.644739032,0.607999191,3.584400892,2961.551872,-0.030672675,0.184210459,0.14506945,0.326828631,0.140851672,-0.001730125,-0.000547157,-0.030119136,0.013790657
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2018,Q1,2018-Q1,15.39,3.177572449,1450924544,21.09546681,1.563886046,0.639432779,5.730166912,2983.328,0.007352945,0.182346613,0.126471729,0.321618001,0.158410098,-0.001863847,-0.018597722,-0.00521063,0.017558427
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2018,Q2,2018-Q2,14.97,2.961694335,1411328128,21.06779703,1.237679958,0.807963313,4.969573975,2976.182016,-0.002395306,0.182346613,0.126471729,0.321618001,0.158410098,-0.001863847,-0.018597722,-0.00521063,0.017558427
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2018,Q3,2018-Q3,15.47,0.957788251,1458466688,21.10065151,1.276597023,0.783332549,0.842423022,2971.872,-0.001448169,0.182346613,0.126471729,0.321618001,0.158410098,-0.001863847,-0.018597722,-0.00521063,0.017558427
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2018,Q4,2018-Q4,10.48,1.073964618,988024000,20.71121755,1.357215047,0.736802913,0.416518003,2881.167104,-0.030521131,0.182346613,0.126471729,0.321618001,0.158410098,-0.001863847,-0.018597722,-0.00521063,0.017558427
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2019,Q1,2019-Q1,9.14,2.920850333,861692672,20.57440924,0.954454005,1.047719424,-4.488316059,2877.088,-0.001415782,0.202431088,0.119537946,0.471864965,0.129847225,0.020084476,-0.006933783,0.150246964,-0.028562874
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2019,Q2,2019-Q2,9.37,3.427928189,883376384,20.59926192,0.892782986,1.12009303,-5.637475014,2975.09888,0.034066,0.202431088,0.119537946,0.471864965,0.129847225,0.020084476,-0.006933783,0.150246964,-0.028562874
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2019,Q3,2019-Q3,11.18,3.04560202,1054017920,20.77587529,1.029883027,0.970984057,-5.987568855,2869.731072,-0.035416573,0.202431088,0.119537946,0.471864965,0.129847225,0.020084476,-0.006933783,0.150246964,-0.028562874
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2019,Q4,2019-Q4,11.03,0.552893902,1039876352,20.76236765,1.291023016,0.774579529,-6.452013969,2829.979904,-0.013851879,0.202431088,0.119537946,0.471864965,0.129847225,0.020084476,-0.006933783,0.150246964,-0.028562874
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2020,Q1,2020-Q1,4.92,0.945599457,463843328,19.9550574,1.344684005,0.743669142,-3.523732901,2779.073024,-0.017988425,0.298024444,0.237076899,0.561683415,0.205967739,0.095593356,0.117538953,0.08981845,0.076120514
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2020,Q2,2020-Q2,5.44,1.044776691,503749792,20.03759026,0.573956013,1.742293796,-5.787399769,2837.908992,0.021171077,0.298024444,0.237076899,0.561683415,0.205967739,0.095593356,0.117538953,0.08981845,0.076120514
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2020,Q3,2020-Q3,4.58,0.571102734,424112864,19.86551017,0.710075021,1.408301899,-3.806355953,2707.045888,-0.046112509,0.298024444,0.237076899,0.561683415,0.205967739,0.095593356,0.117538953,0.08981845,0.076120514
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2020,Q4,2020-Q4,5.83,0.311769145,539864192,20.10682817,0.629882991,1.587596449,-5.673344135,2609.17504,-0.036154115,0.298024444,0.237076899,0.561683415,0.205967739,0.095593356,0.117538953,0.08981845,0.076120514
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2021,Q1,2021-Q1,6.86,0.553917864,706958592,20.37648265,0.896604002,1.115319582,-6.345191956,2500.325888,-0.041717842,0.352485788,0.35471431,0.496256684,0.265313882,0.054461344,0.117637411,-0.06542673,0.059346144
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2021,Q2,2021-Q2,6.7,0.467653718,690469760,20.35288274,1.16860795,0.855718977,-3.404160976,2453.673984,-0.018658329,0.352485788,0.35471431,0.496256684,0.265313882,0.054461344,0.117637411,-0.06542673,0.059346144
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2021,Q3,2021-Q3,7.16,0.509403246,737875136,20.41928518,1.216197014,0.822235204,-4.229650021,2430.211072,-0.009562359,0.352485788,0.35471431,0.496256684,0.265313882,0.054461344,0.117637411,-0.06542673,0.059346144
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2021,Q4,2021-Q4,7.4,0.785281266,762608384,20.4522552,1.351660967,0.739830493,-3.193375111,2431.574016,0.000560834,0.352485788,0.35471431,0.496256684,0.265313882,0.054461344,0.117637411,-0.06542673,0.059346144
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2022,Q1,2022-Q1,8.03,0.791180553,827533184,20.53395977,1.815073013,0.550942024,-10.3394022,2048.969984,-0.157348298,0.379832465,0.372602906,0.532712765,0.297145729,0.027346677,0.017888596,0.036456081,0.031831846
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2022,Q2,2022-Q2,8.11,0.796052762,835777600,20.54387311,2.078926086,0.481017582,-9.075892448,2042.876032,-0.002974154,0.379832465,0.372602906,0.532712765,0.297145729,0.027346677,0.017888596,0.036456081,0.031831846
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2022,Q3,2022-Q3,7.05,0.486098413,810439104,20.51308676,1.941369057,0.515100412,-6.887238026,2074.875008,0.01566369,0.379832465,0.372602906,0.532712765,0.297145729,0.027346677,0.017888596,0.036456081,0.031831846
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2022,Q4,2022-Q4,8.97,0.2786874,1031154432,20.75394482,1.333408952,0.749957467,-2.59741497,2160.52992,0.041281962,0.379832465,0.372602906,0.532712765,0.297145729,0.027346677,0.017888596,0.036456081,0.031831846
CHE-U CN EQUITY,Chemtrade Logistics Income Fun,Materials,Natural Resources,2023,Q1,2023-Q1,7.85,0.218632111,902403776,20.62057262,1.65112102,0.605649124,5.190721989,2157.072896,-0.001600082,0.444812026,0.386200642,0.54195147,0.448593405,0.064979562,0.013597735,0.009238704,0.151447677
